Domain name;Company name;Phone;First name;Last Name;Email;Total reviews;Rating;Provider certificate page link;Status;Vertical
tayef.ae;Myspanishsoul;;;;;5;4.1;https://de.trustpilot.com/review/myspanishsoul.com;claimed;Schuhgeschäft
grassavoye.ae;Omoda;0203 4518295;;;;2.439;3.8;https://de.trustpilot.com/review/www.omoda.de;claimed;Taschen- und Gepäckfachgeschäft
cyberads.ae;Sneakergott;;;;;2;3.8;https://de.trustpilot.com/review/sneakergott.de;claimed;Schuhgeschäft
lightwhey.ae;Joleenshoes;06359-9494577;;;;1;3.7;https://de.trustpilot.com/review/joleenshoes.com;claimed;Schuhgeschäft
multimech.ae;Giesswein;+43(0)5337/6135 0;;;;5.613;4.8;https://de.trustpilot.com/review/www.giesswein.com;collected;Sportbekleidungshersteller
futureleaders.sch.ae;Brooklyn Shop;9112743284;;;;40;4.6;https://de.trustpilot.com/review/brooklyn-shop.de;collected;Schuhgeschäft
qurtoba.ae;7 Perplex;15735288345;;;;17;4.6;https://de.trustpilot.com/review/7perplex.de;collected;Schuhgeschäft
thinkpositive.ae;Scarosso;;;;;129;3.4;https://de.trustpilot.com/review/scarosso.com;collected;Schuhgeschäft
savetech.ae;321Linsen.de;08452 44 10 394;;;;4.080;4.8;https://de.trustpilot.com/review/321linsen.de;claimed;Kontaktlinsenanbieter
mygps.ae;Eyewearoutlet;;;;;58;2.8;https://de.trustpilot.com/review/eyewearoutlet.de;claimed;Wintersportgeschäft
royaleagle.ae;Mister Spex;0\xc2\xad80\xc2\xad0 8\xc2\xad10 8\xc2\xad0 9\xc2\xad0 (kostenlos);;;;14.304;4.8;https://de.trustpilot.com/review/www.misterspex.de;collected;Kontaktlinsenanbieter
avanceon.ae;Alensa.de;4934145291007;;;;254;4.8;https://de.trustpilot.com/review/alensa.de;collected;Kontaktlinsenanbieter
rscs.ae;Lensbest;0800 / 53 67 22 73;;;;13.909;4.7;https://de.trustpilot.com/review/www.lensbest.de;collected;Kontaktlinsenanbieter
officeconcept.ae;edel-optics.de;(040) 689 878 888;;;;11.331;4.6;https://de.trustpilot.com/review/www.edel-optics.de;collected;Kontaktlinsenanbieter
pizzapazza.ae;SmartBuyGlasses;;;;;2.622;4.3;https://de.trustpilot.com/review/www.smartbuyglasses.de;collected;Kontaktlinsenanbieter
torta.ae;HODL;;;;;2;3.8;https://de.trustpilot.com/review/behodl.com;claimed;Sportbekleidungshersteller
businessmen.ae;Koffer.de;;;;;13;4.3;https://de.trustpilot.com/review/koffer.de;unclaimed;Taschen- und Gepäckfachgeschäft
eccinternational.ae;taschenstore;;;;;210;4.7;https://de.trustpilot.com/review/taschenstore.de;claimed;Taschen- und Gepäckfachgeschäft
gececo.ae;Lumabag;0421 5487335;;;;2;3.8;https://de.trustpilot.com/review/lumabag.de;claimed;Taschen- und Gepäckfachgeschäft
dwa.ae;Sacastar;33826382880;;;;2;3.1;https://de.trustpilot.com/review/www.sacastar.de;claimed;Taschen- und Gepäckfachgeschäft
digicomm.ae;Bagandbaggage;;;;;37;2.4;https://de.trustpilot.com/review/bagandbaggage.de;claimed;Taschen- und Gepäckfachgeschäft
glasstech.ae;MeinPaket;;;;;693;1.6;https://de.trustpilot.com/review/meinpaket.de;claimed;Spielefachgeschäft
sunsetmall.ae;Haeute;+49 8362 505 6885;;;;442;4.9;https://de.trustpilot.com/review/haeute.info;collected;Taschen- und Gepäckfachgeschäft
cygnus.ae;Hammertackle.de;0172 / 9487120;;;;297;4.9;https://de.trustpilot.com/review/hammertackle.de;collected;Taschen- und Gepäckfachgeschäft
petlove.ae;wardow.com;+49 (0)331 58 291300;;;;492;3.9;https://de.trustpilot.com/review/www.wardow.com;collected;Taschen- und Gepäckfachgeschäft
alareen.ae;Chic Time;0 7631 9317 396;;;;2.084;3.8;https://de.trustpilot.com/review/chic-time.de;unclaimed;Uhrengeschäft
bloombox.ae;megatime;;;;;2;3.8;https://de.trustpilot.com/review/www.megatime.de;unclaimed;Uhrengeschäft
enigma-dxb.ae;Apple;;;;;551;1.5;https://de.trustpilot.com/review/apple.de;unclaimed;Mobiltelefongeschäft
integritydubai.ae;Watchplanet24;0331/70434724;;;;19;4.6;https://de.trustpilot.com/review/watchplanet24.com;claimed;Uhrengeschäft
roxx.ae;Montredo;493028886470;;;;360;4.3;https://de.trustpilot.com/review/www.montredo.com;claimed;Uhrengeschäft
aat.ae;eWatch;0951 - 18326521;;;;2;3.8;https://de.trustpilot.com/review/ewatch-outlet.de;claimed;Uhrengeschäft
almazroueigroup.ae;WatchBandit;;;;;4;3.6;https://de.trustpilot.com/review/watchbandit.com;claimed;Uhrengeschäft
iserve.ae;Luxusuhr24.de;0800 3220220;;;;62;3.4;https://de.trustpilot.com/review/www.luxusuhr24.de;claimed;Uhrengeschäft
allurexpress.ae;Horando;;;;;4;3.2;https://de.trustpilot.com/review/horando.de;claimed;Uhrengeschäft
alashj.ae;www.am-watches.com | Russische Uhren;+49 351 27688206;;;;1;3.2;https://de.trustpilot.com/review/am-watches.com;claimed;Uhrengeschäft
abuahmedmeattrading.ae;John Moser GmbH;;;;;32;1.5;https://de.trustpilot.com/review/luxo24.de;claimed;Uhrengeschäft
ipa.ae;Chrono24;+49 721 96693-900;;;;7.236;4.9;https://de.trustpilot.com/review/chrono24.de;collected;Uhrengeschäft
royalbiryani.ae;CHRONEXT;+44 20 3901 3512 / +49 221 975 806 04 / +41 41 539 10 90;;;;2.100;4.8;https://de.trustpilot.com/review/chronext.com;collected;Uhrengeschäft
gccontracting.ae;BitDials | World's First Bitcoin Luxury Boutique;+41 22 319 36 02;;;;118;4.8;https://de.trustpilot.com/review/www.bitdials.eu;collected;Uhrengeschäft
powergym.ae;Watchme24;0049 69 13817952;;;;65;4.8;https://de.trustpilot.com/review/watchme24.com;collected;Uhrengeschäft
clt.ae;UHRINSTINKT;09122 999900-0;;;;508;4.7;https://de.trustpilot.com/review/www.uhrinstinkt.de;collected;Uhrengeschäft
rgm.ae;Sternglas;+49 (0) 40 999993 69;;;;336;4.7;https://de.trustpilot.com/review/www.sternglas.com;collected;Uhrengeschäft
rails.ae;vild;494084608235;;;;151;4.7;https://de.trustpilot.com/review/www.vild-shop.com;collected;Uhrengeschäft
artcentral.ae;Chrono24;;;;;32;4.4;https://de.trustpilot.com/review/www.chrono24.tw;collected;Uhrengeschäft
cws.ae;Chronoto;;;;;5;4.1;https://de.trustpilot.com/review/chronoto.de;collected;Uhrengeschäft
casabella.ae;Eis.de®;0800 4450000;;;;5.652;4.3;https://de.trustpilot.com/review/www.eis.de;claimed;Sexspielzeugladen
truecolor.ae;Savage X Fenty Deutschland;+(49) 030 88789195;;;;173;3.8;https://de.trustpilot.com/review/www.savagex.de;collected;Unterwäschegeschäft
parknshop.ae;Omladen;+49 (0) 231-5869 5416;;;;2;3.7;https://de.trustpilot.com/review/omladen.de;claimed;Warenhaus
mineraldynamics.ae;Melou;;;;;52;4.6;https://de.trustpilot.com/review/melou.de;collected;Warenhaus
azzaspa.ae;Speicher.de;;;;;7;3.9;https://de.trustpilot.com/review/speicher.de;claimed;Anbieter von Elektronikbauteilen
nest.ae;Harzer Antriebstechnik GmbH;05524/922811;;;;5;4.1;https://de.trustpilot.com/review/antreiben.de;collected;Reparaturwerkstatt für Elektrogeräte
homely.ae;Paradisetronic_com;493051303795;;;;1;3.7;https://de.trustpilot.com/review/paradisetronic.com;collected;Anbieter von Elektronikbauteilen
performbetter.ae;refurbed;8007001210;;;;964;4.6;https://de.trustpilot.com/review/refurbed.de;collected;Automat für Elektronikprodukte
maisongern.ae;GRAVIS;+49 30 39 02 22 22;;;;823;4.2;https://de.trustpilot.com/review/www.gravis.de;claimed;Computergeschäft
multifit.ae;deltatecc;68385799990;;;;385;3.7;https://de.trustpilot.com/review/deltatecc.de;claimed;Hi-Fi-Shop
machka.ae;Fortknox.de;0800 6700900;;;;6;3.4;https://de.trustpilot.com/review/www.fortknox.de;claimed;Computer- und Zubehörgeschäft
msf.ae;ElectroDeal24;71275701534;;;;39;3.3;https://de.trustpilot.com/review/www.electrodeal24.de;claimed;Fachgeschäft für Drucker und Scanner
kmg-emirates.ae;CSL-Computer GmbH & Co. KG;+49 (511) 76900 100;;;;2.237;4.8;https://de.trustpilot.com/review/www.csl-computer.com;collected;Computergeschäft
letsplan.ae;KabelProfiShop;02624-9529300;;;;246;4.7;https://de.trustpilot.com/review/kabelprofishop.de;collected;Computer- und Zubehörgeschäft
menzerna.ae;Sensoryboost;+49 152 57152112;;;;19;4.6;https://de.trustpilot.com/review/www.sensoryboost.de;collected;Computer- und Zubehörgeschäft
talktech.ae;MeinTrendyHandy;+49 40 40 119 172;;;;7.209;4.4;https://de.trustpilot.com/review/www.meintrendyhandy.de;collected;Geschenkeladen
absons.ae;XeonServ.de;;;;;27;3.9;https://de.trustpilot.com/review/xeonserv.de;collected;Computer- und Zubehörgeschäft
naamelectronics.ae;Metapreis;;;;;17;4.3;https://de.trustpilot.com/review/www.metapreis.de;unclaimed;Mobiltelefongeschäft
fern.ae;Bora-Computer;;;;;6;4.2;https://de.trustpilot.com/review/www.kmelektronik.de;unclaimed;Computergeschäft
infinite.ae;Elektro-Bucher Computerhandel;;;;;2;3.8;https://de.trustpilot.com/review/www.elektro-bucher.com;unclaimed;Computergeschäft
mohbat.ae;Tinxi;;;;;1;3.7;https://de.trustpilot.com/review/www.tinxi.de;unclaimed;Computergeschäft
wagner.ae;okakkus.de;;;;;1;3.7;https://de.trustpilot.com/review/okakkus.de;unclaimed;Computergeschäft
infospec.ae;Notebook Spares;;;;;1;3.7;https://de.trustpilot.com/review/www.notebook-spares.com;unclaimed;Computergeschäft
itshop.ae;Russische Tastatur und mehr!;;;;;1;3.7;https://de.trustpilot.com/review/tastatur24.com;unclaimed;Computergeschäft
tazweeduae.ae;Amid-Elektronik;;;;;42;3.6;https://de.trustpilot.com/review/www.amid-elektronik.de;unclaimed;Telekommunikationsanbieter
germanemirati.ae;Aufklebertastatur;;;;;1;3.6;https://de.trustpilot.com/review/aufklebertastatur.de;unclaimed;Computergeschäft
glitch.ae;Vv Computer Vertriebs;;;;;6;3.2;https://de.trustpilot.com/review/shop.vv-computer.de;unclaimed;Computergeschäft
alluae.ae;Yopi GmbH;;;;;5;3.2;https://de.trustpilot.com/review/www.yopi.de;unclaimed;Computergeschäft
hatco.ae;shoXX.com;;;;;9;3.1;https://de.trustpilot.com/review/www.shoxx.com;unclaimed;Computergeschäft
hb-academy.ae;Nordpc;;;;;2;2.9;https://de.trustpilot.com/review/www.nordpc.com;unclaimed;Computergeschäft
stepsforlife.ae;Matrixx Media;;;;;2;2.9;https://de.trustpilot.com/review/www.matrixx-media.com;unclaimed;Computergeschäft
dreamtour.ae;ARLT Computer;;;;;34;2.6;https://de.trustpilot.com/review/www.arlt.com;unclaimed;Computergeschäft
fitnessterminal.ae;notebook.de;;;;;5;2.6;https://de.trustpilot.com/review/www.notebook.de;unclaimed;Computergeschäft
labelsandlabeling.ae;GameStar;;;;;11;2.5;https://de.trustpilot.com/review/www.gamestar.de;unclaimed;Computergeschäft
royalrankings.ae;tecstore.net;;;;;5;2.5;https://de.trustpilot.com/review/www.tecstore.net;unclaimed;Computergeschäft
shubhamplastics.ae;Sony;;;;;106;2.3;https://de.trustpilot.com/review/store.sony.com;unclaimed;Gaming-Service
shabouk.ae;IPC-Computer Deutschland GmbH;07823/96123-0;;;;594;4.9;https://de.trustpilot.com/review/www.ipc-computer.de;claimed;Computergeschäft
greencoverings.ae;Flashhost;15752517130;;;;69;4.8;https://de.trustpilot.com/review/flashhost.in;claimed;Wirtschafts- und IT-Beratungsagentur
aurigaintl.ae;PHONE LINE Kommunikationssysteme;0931-2707727;;;;35;4.7;https://de.trustpilot.com/review/www.phone-line.de;claimed;Telekommunikationsanbieter
flyingcup.ae;eMarkt24.com - 100.000 zufriedene Kunden;08677 - 9800 500;;;;132;4.5;https://de.trustpilot.com/review/www.emarkt24.com;claimed;Computergeschäft
hapriinsulation.ae;PCZ;069 5050 2555;;;;106;4.5;https://de.trustpilot.com/review/pcz.de;claimed;Computergeschäft
cainteriors.ae;AW Computer;;;;;14;4.5;https://de.trustpilot.com/review/aw-computer.org;claimed;Computergeschäft
decoriandecor.ae;Dayby | Elektronik und Unterhaltungselektronik günstig;02234 688 3070;;;;45;4.4;https://de.trustpilot.com/review/www.dayby.de;claimed;Computergeschäft
dusense.ae;Memory Queen;06152/6688810;;;;12;4.3;https://de.trustpilot.com/review/www.memory-queen.de;claimed;Computergeschäft
cyberdynesecurity.ae;BrandDevil.com;+49 7467 359011;;;;5;4.1;https://de.trustpilot.com/review/branddevil.com;claimed;Computergeschäft
alainclub.ae;NovaCustom;31850603123;;;;5;4.1;https://de.trustpilot.com/review/laptopzusammenstellen.com;claimed;Computergeschäft
arn.ae;Jacob Elektronik GmbH;0721/941760;;;;1.113;3.8;https://de.trustpilot.com/review/www.jacob.de;claimed;Computergeschäft
turismo.ae;macBracket;;;;;16;3.8;https://de.trustpilot.com/review/www.macbracket.com;claimed;Computergeschäft
enerquip.ae;Kürsat Dökel - EDV-Dienstleistungen Dökel;+49 5721 / 8209069;;;;2;3.8;https://de.trustpilot.com/review/edv-doekel.de;claimed;Web-Kollaborationsplattform
happytimes.ae;Dotaris IT-Distribution;;;;;1;3.7;https://de.trustpilot.com/review/dotaris.de;claimed;Computergeschäft
ember.ae;MK-IT Services;64417859956;;;;1;3.7;https://de.trustpilot.com/review/mk-it-services.de;claimed;Computersupport und -dienste
librarytech.ae;ONE.de;04461 7487-0;;;;3.564;4.8;https://de.trustpilot.com/review/www.one.de;collected;Computergeschäft
marmoclassic.ae;BoostBoxx;+49 511 / 132 232 70;;;;365;4.8;https://de.trustpilot.com/review/boostboxx.com;collected;Computergeschäft
wavefitness.ae;Brainsap Computer GmbH;+49 5241 215-9015;;;;67;4.8;https://de.trustpilot.com/review/www.brainsapcomputer.de;collected;Computergeschäft
fmm.ae;ALTERNATE GmbH;0049-6403-9050-3330;;;;3.194;4.7;https://de.trustpilot.com/review/alternate.dk;collected;Computergeschäft
lumo.ae;IwonaTEC;+49 (0) 2452 97708-0;;;;1.266;4.7;https://de.trustpilot.com/review/www.iwonatec.de;collected;Computergeschäft
kazan.ae;Notebook Fit;;;;;110;4.7;https://de.trustpilot.com/review/notebook-fit.de;collected;Computergeschäft
lafamilia.ae;ITSCO;05935 93230;;;;48;4.6;https://de.trustpilot.com/review/itsco.de;collected;Computergeschäft
minds.ae;Hiari;;;;;29;4.6;https://de.trustpilot.com/review/hiari.de;collected;Computergeschäft
instantfix.ae;SMARTPHONE ONLY;0531/224590355;;;;88;4.5;https://de.trustpilot.com/review/smartphoneonly.de;collected;Telekommunikationsanbieter
altawfeeq.ae;ZOXS;+49 281 - 16 39 79 99;;;;3.008;3.4;https://de.trustpilot.com/review/zoxs.de;collected;Videothek
dreamjourney.ae;GameMachines;0700/12367766;;;;8;4.2;https://de.trustpilot.com/review/gamemachines.de;claimed;Computerhersteller
a-ivf.ae;ASUS;;;;;59;3.4;https://de.trustpilot.com/review/asus.de;claimed;Computerhersteller
hmlc.ae;Offtek;0692-2227891;;;;1.133;4.8;https://de.trustpilot.com/review/offtek.de;collected;Geschäft für Computerzubehör
phme.ae;UniCom Service e.K.;0385 3936404;;;;85;4.9;https://de.trustpilot.com/review/shop.unicom-service.de;claimed;Computerreparaturdienst
number8.ae;Nostra;;;;;22;4.4;https://de.trustpilot.com/review/www.nostra.at;claimed;Computerreparaturdienst
cedarwings.ae;Preiseknacker24;15733284779;;;;2;3.8;https://de.trustpilot.com/review/preiseknacker24.com;claimed;Computerreparaturdienst
aln.ae;3P Resale;02166/278 915 6;;;;1;3.7;https://de.trustpilot.com/review/3p-resale.de;claimed;Computerreparaturdienst
leondeoro-me.ae;comSmile GmbH;7118068510;;;;19;3.6;https://de.trustpilot.com/review/comsmile.de;claimed;Computerreparaturdienst
iotlabs.ae;w-support.com GmbH;+49 3722 7133171;;;;29;2.6;https://de.trustpilot.com/review/w-support.com;claimed;Reparaturwerkstatt für Elektrogeräte
ipack.ae;RedLight - PC Service & Mediendesign;02268-5219005;;;;46;4.8;https://de.trustpilot.com/review/redlight-pc.de;collected;Softwarehändler
soundsofbrazil.ae;RB Media Group GmbH;03364/606903-0;;;;369;4.5;https://de.trustpilot.com/review/www.rb-media-group.de;collected;Wirtschafts- und IT-Beratungsagentur
sevenwonder.ae;so-geht-es;8000097688;;;;9;4.3;https://de.trustpilot.com/review/so-geht-es.org;collected;Computerreparaturdienst
backstores.ae;See IT-Service;17657684444;;;;1;3.7;https://de.trustpilot.com/review/see-it-service.de;collected;Computerreparaturdienst
dreshakgroup.ae;Hardware-Best GmbH;56718869033;;;;22;3.9;https://de.trustpilot.com/review/hardware-best.de;claimed;Computerservice
englishhome.ae;Studenten Helfen;0800 - 88 99 77 11;;;;3;3.8;https://de.trustpilot.com/review/studenten-helfen.de;claimed;Computerservice
printavenue.ae;Mytera EDV;58519443586;;;;2;3.8;https://de.trustpilot.com/review/mytera.de;claimed;Computerservice
gulfislands.ae;luckycloud;;;;;45;4.7;https://de.trustpilot.com/review/luckycloud.de;claimed;Web-Hosting-Unternehmen
processuae.ae;Datenrettung Aw;01520 5114517;;;;2;3.8;https://de.trustpilot.com/review/www.datenrettung-aw.de;claimed;Computersupport und -dienste
mirdifamericanschool.ae;Www Pool;;;;;5;2.5;https://de.trustpilot.com/review/www.www-pool.de;unclaimed;DNS-Anbieter
dermamed.ae;Alfahosting GmbH;+49 (0345) 27 95 80;;;;939;4.9;https://de.trustpilot.com/review/alfahosting.de;claimed;Web-Hosting-Unternehmen
bluerockcapital.ae;Deinserverhost;;;;;760;4.8;https://de.trustpilot.com/review/www.deinserverhost.de;claimed;Gaming-Service
partyworlddubai.ae;Febas;01805-9987800 | Festnetzpreis 14 ct/min ,  Mobilfunkpreise maximal 42 ct/min;;;;39;4.8;https://de.trustpilot.com/review/www.febas.de;claimed;Web-Hosting-Unternehmen
eidyia.ae;Domain-Offensive;+49 5181 8553720;;;;206;4.7;https://de.trustpilot.com/review/www.do.de;claimed;DNS-Anbieter
legal-guide.ae;Campusspeicher GmbH;030 346 497 37;;;;17;4.6;https://de.trustpilot.com/review/campusspeicher.de;claimed;Web-Hosting-Unternehmen
kirtanlal.ae;Celltek-Server.de;030 319 83 907;;;;23;4.5;https://de.trustpilot.com/review/celltek-server.de;claimed;Gaming-Service
opensource.ae;servdiscount.com;+49 211 - 749 547 90;;;;218;4.4;https://de.trustpilot.com/review/servdiscount.com;claimed;Wirtschafts- und IT-Beratungsagentur
dbatravel.ae;Server4UM;+49 (0)3332 8342255;;;;12;4.4;https://de.trustpilot.com/review/xtreamhosting.de;claimed;E-Mail-Dienst
celebrity-global.ae;Host-Unlimited.de;+49 (0)5371 968 9001 (Festnetz);;;;5.426;4.3;https://de.trustpilot.com/review/host-unlimited.de;claimed;DNS-Anbieter
momsguide.ae;webgo GmbH;40605900399;;;;420;4.3;https://de.trustpilot.com/review/webgo.de;claimed;DNS-Anbieter
ametech.ae;ALL-INKL.COM;+49 35872 353-10;;;;92;4.3;https://de.trustpilot.com/review/www.all-inkl.com;claimed;DNS-Anbieter
autoguide.ae;DomainFactory;89998288026;;;;1.676;4.2;https://de.trustpilot.com/review/www.df.eu;claimed;E-Mail-Dienst
countrybakes.ae;NetCIX;+49 (0) 4421 46898 40;;;;20;3.9;https://de.trustpilot.com/review/www.netcix.de;claimed;Cloud-Speicher-Service
classicbites.ae;LANSOL GmbH;06236 3990-199;;;;6;3.9;https://de.trustpilot.com/review/www.lansol.de;claimed;Cloud-Speicher-Service
gincoit.ae;domaindiscount24;+49 (0) 6894 - 9396 850;;;;2;3.8;https://de.trustpilot.com/review/domaindiscount24.com;claimed;DNS-Anbieter
cic.ae;ratiokontakt GmbH;0951/93535 0;;;;2;3.8;https://de.trustpilot.com/review/ratiokontakt.de;claimed;DNS-Anbieter
braxtone.ae;Highend-Services.eu;;;;;1;3.7;https://de.trustpilot.com/review/highend-services.eu;claimed;DNS-Anbieter
bre.co.ae;Webhostone;+49 (0)7761 926200;;;;318;4.9;https://de.trustpilot.com/review/www.webhostone.de;collected;Web-Hosting-Unternehmen
butchasteakhouse.ae;Host Europe GmbH;+49 2203 9934 1040;;;;1.280;4.8;https://de.trustpilot.com/review/hosteurope.de;collected;Web-Hosting-Unternehmen
emirail.ae;checkdomain;+49 (0)451 709970;;;;1.252;4.8;https://de.trustpilot.com/review/www.checkdomain.de;collected;Web-Hosting-Unternehmen
ctp.ae;netcup;72175407550;;;;549;4.8;https://de.trustpilot.com/review/netcup.de;collected;Cloud-Speicher-Service
emserve.ae;united-domains;08151 / 36867-0;;;;3.006;4.7;https://de.trustpilot.com/review/www.united-domains.de;collected;Web-Hosting-Unternehmen
coreserv.ae;BERO-HOST.DE;06051 490 18 00;;;;114;4.7;https://de.trustpilot.com/review/bero-host.de;collected;Cloud-Speicher-Service
grandeuruae.ae;Nitro-Host;05821 - 5498878;;;;24;4.3;https://de.trustpilot.com/review/shop.nitro-host.de;collected;Web-Hosting-Unternehmen
newsmart.ae;Rainbow-Web.com;+49 (0) 30 - 678 20 867;;;;2;3.8;https://de.trustpilot.com/review/rainbow-web.com;collected;Internetdienstanbieter
leaf.ae;T Online;;;;;238;1.9;https://de.trustpilot.com/review/www.t-online.de;unclaimed;Pressedienst
microzone.ae;GMX;;;;;273;1.6;https://de.trustpilot.com/review/www.gmx.net;unclaimed;Pressedienst
fedcom.ae;web.de;;;;;340;1.4;https://de.trustpilot.com/review/web.de;unclaimed;Pressedienst
chateraise.ae;Unesty Company;+49 176 41080010;;;;38;4.4;https://de.trustpilot.com/review/server.unesty.net;claimed;Cloud-Speicher-Service
eazy.ae;eclipso Mail & Cloud;4992199007110;;;;4;2.6;https://de.trustpilot.com/review/www.eclipso.eu;claimed;Cloud-Speicher-Service
bizhelp.ae;ProHosting24;05208 2869933;;;;80;4.8;https://de.trustpilot.com/review/prohosting24.de;collected;Web-Hosting-Unternehmen
idcarddubai.ae;HM-Host.de;25721520460;;;;38;4.5;https://de.trustpilot.com/review/hm-host.de;collected;Cloud-Speicher-Service
camelicious.ae;noez.de (noez GmbH);+49 69 153259330;;;;1.538;4.3;https://de.trustpilot.com/review/noez.de;collected;Cloud-Speicher-Service
deltaits.ae;GT Electronics;61367666909;;;;53;4.8;https://de.trustpilot.com/review/www.gt-electronics.de;unclaimed;Elektrofachmarkt
alyahauditing.ae;;;;;;0.0;3.8;https://de.trustpilot.com/review/www.haushaltsland24.de;unclaimed;Elektrofachmarkt
deps-sch.ae;Elektroradar;;;;;49;2.6;https://de.trustpilot.com/review/www.elektroradar.de;unclaimed;Elektrofachmarkt
holisolscs.ae;Eurotexx;;;;;9;2.3;https://de.trustpilot.com/review/www.eurotexx.de;unclaimed;Gartencenter
cpcemirates.ae;Bosch Professional;;;;;23;2.2;https://de.trustpilot.com/review/www.bosch-professional.com;unclaimed;Elektrofachmarkt
atmos.ae;Electopia;;;;;81;2.1;https://de.trustpilot.com/review/electopia.de;unclaimed;Geschäft für elektronische Ersatzteile und Komponenten
amber-palm.ae;Psi24 Shop;;;;;38;1.8;https://de.trustpilot.com/review/www.psi24-shop.com;unclaimed;Fachgeschäft für Haushaltsgeräte
avstrading.ae;Durmedia;;;;;17;1.7;https://de.trustpilot.com/review/www.durmedia.de;unclaimed;Fachgeschäft für Haushaltsgeräte
corporateoffice.ae;ElektroshopWagner.de;06043 556 9009 (Mo-Fr: 8-20 Uhr);;;;2.002;4.7;https://de.trustpilot.com/review/www.elektroshopwagner.de;claimed;Elektrofachmarkt
accienta.ae;Produktwelt.de;08442 9271 530  *(zum Ortstarif der dt. Telekom innerhalb Deutschlands, Mobilfunkkosten k\xc3\xb6nnen abweichen.);;;;5.598;4.4;https://de.trustpilot.com/review/produktwelt.de;claimed;Softwareunternehmen
heatexchanger.ae;My-Solution.de;+49 (0) 35204-2709-0;;;;283;4.3;https://de.trustpilot.com/review/www.my-solution.de;claimed;Fotoladen
baenninger-me.ae;Sparwelten24;;;;;6;4.1;https://de.trustpilot.com/review/sparwelten24.de;claimed;Elektrofachmarkt
dalianursery.ae;;;;;;0.0;3.9;https://de.trustpilot.com/review/electronicum.de;claimed;Elektrofachmarkt
dar-alayam.ae;Moccamaster;31343450001;;;;26;3.8;https://de.trustpilot.com/review/moccamaster.de;claimed;Fachhandel für Küchenbedarf
christianlaurent.ae;Preiskingz;;;;;1;3.7;https://de.trustpilot.com/review/preiskingz.eu;claimed;Elektrofachmarkt
aetex.ae;JKshop24;0731 49251137;;;;1;3.7;https://de.trustpilot.com/review/jkshop24.de;claimed;Elektrofachmarkt
stairwayconsultancy.ae;boomstore.de;089 / 124 13 81-0;;;;1.042;3.6;https://de.trustpilot.com/review/www.boomstore.de;claimed;Fachhandel für Küchenbedarf
shurooq.gov.ae;springlane.de;0800 270 70 27;;;;2.019;3.4;https://de.trustpilot.com/review/springlane.de;claimed;Weinhandlung
http://www.nutriment.co.uk;Nutriment;0127663554;Team;;management@nutriment.co;238;9.2;https://uk.trustpilot.com/review/www.nutriment.co;collecting;Animal feed shop
http://www.aniforte.co.uk;AniForte UK;01223 902 104;Team;;help@aniforte.co.uk;205;9.6;https://uk.trustpilot.com/review/www.aniforte.co.uk;collecting;Animal feed shop
http://workingdogfoodcompany.co.uk;Working Dog Food Co.;07748774773;Team;;mail@workingdogfoodcompany.co.uk;17;9.1;https://uk.trustpilot.com/review/workingdogfoodcompany.co.uk;collecting;Pet Care Store
https://england.husse.com/;Husse UK;+44 0207 998 3439;Team;;info@husse.co.uk;476;9.6;https://uk.trustpilot.com/review/england.husse.com;collecting;Animal feed shop
http://petbakery.com;Pet Bakery;02887788039;;;woof;0;0.0;https://uk.trustpilot.com/review/petbakery.com;collecting;Animal feed shop
http://healthmagazine.ae;;;Team;;editor@healthmagazine.ae;;;;;
http://juleadomani.ae;lawpilots;+49 30 217 8066;Team;;info@juleadomani.ae;435;4.6;https://de.trustpilot.com/review/www.lawpilots.com;claimed;Bildungseinrichtung
dish.ae;IHK-Prüfungsvorbereitung - absolvio GmbH;4923319108944;;;;33;4.6;https://de.trustpilot.com/review/absolvio.de;claimed;Bildungseinrichtung
wacomme.ae;Electry;+49 15143211257;;;;23;4.6;https://de.trustpilot.com/review/electry.de;claimed;Bildungseinrichtung
dotmotions.ae;Achtzehngewinnt;1725986218;;;;22;4.6;https://de.trustpilot.com/review/achtzehngewinnt.de;claimed;Bildungseinrichtung
allovertours.ae;PFFH-Technikum;0800-806 77 77;;;;34;4.5;https://de.trustpilot.com/review/www.pffh-technikum.org;claimed;Bildungseinrichtung
atcuae.ae;coLanguage;491631834169;;;;17;4.5;https://de.trustpilot.com/review/www.colanguage.com;claimed;Bildungseinrichtung
giftbag.ae;Steigenberger Akademie Hotelfachschule - Bad Reichenhall;08651/9666-0;;;;16;4.5;https://de.trustpilot.com/review/steigenberger-akademie.de;claimed;Bildungseinrichtung
juleadomani.ae;Squared Online;+49 (0) 40 22865386;;;;79;4.4;https://de.trustpilot.com/review/wearesquared.de;claimed;Bildungseinrichtung
allovertours.ae;Excellent Ghostwriters;+49 89 55209206;;;;56;4.4;https://de.trustpilot.com/review/www.excellent-ghostwriters.com;claimed;Bildungseinrichtung
giftbag.ae;Wilhelm Büchner Hochschule;0800-924 10 00 (geb\xc3\xbchrenfrei);;;;100;4.3;https://de.trustpilot.com/review/www.wb-fernstudium.de;claimed;Bildungseinrichtung
lifebalance.ae;IBMI - International Business Management Institute;;;;;6;4.1;https://de.trustpilot.com/review/ibm-institute.com;claimed;Bildungseinrichtung
